R 6300 74 000053b8 0 00000040 216 37c34a7478544c14 5f82ecacd39529cd vb=567:296v nv=296 s0=3:1864:512x512 s1=3:1865:512x512 s2=3:410:512x512 s3=3:411:512x512 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 75 000053b8 0 00000040 1616 37c34a7478544c14 5f82ecacd39529cd vb=569:3130v nv=3130 s0=3:1866:512x512 s1=3:1865:512x512 s2=3:410:512x512 s3=3:411:512x512 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.300,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 76 000053b8 0 00000040 2316 37c34a7478544c14 5f82ecacd39529cd vb=571:2777v nv=2777 s0=3:1867:1024x1024 s1=3:1868:1024x1024 s2=3:467:1024x1024 s3=3:468:1024x1024 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 77 000053b8 0 00000040 5655 37c34a7478544c14 5f82ecacd39529cd vb=573:7977v nv=7977 s0=3:1869:1024x1024 s1=3:1870:1024x1024 s2=3:471:1024x1024 s3=3:549:32x32 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.800,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 78 000053b8 0 00000040 17212 37c34a7478544c14 5f82ecacd39529cd vb=575:35210v nv=35210 s0=3:1871:1024x1024 s1=3:1870:1024x1024 s2=3:471:1024x1024 s3=3:549:32x32 s4=5:728:- s5=3:1955:32x32 s6=3:1919:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(2.400,0.000,0.000) c10=(5.000,0.000,0.000) c11=(0.900,0.000,0.000) c12=(0.400,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 79 000053b8 0 00000040 3200 37c34a7478544c14 5f82ecacd39529cd vb=577:3913v nv=3913 s0=3:1872:1024x1024 s1=3:1870:1024x1024 s2=3:471:1024x1024 s3=3:549:32x32 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.700,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.800,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 80 000053b8 0 00000040 1685 37c34a7478544c14 5f82ecacd39529cd vb=579:2264v nv=2264 s0=3:1873:1024x1024 s1=3:1870:1024x1024 s2=3:471:1024x1024 s3=3:549:32x32 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.300,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 81 000053b8 0 00000040 1282 37c34a7478544c14 5f82ecacd39529cd vb=581:1721v nv=1721 s0=3:1874:1024x1024 s1=3:1870:1024x1024 s2=3:471:1024x1024 s3=3:549:32x32 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(0.500,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 82 000053b8 0 00000040 688 37c34a7478544c14 f1b0e820c7b488c3 vb=583:1368v nv=1368 s0=3:1875:1024x128 s1=3:1876:1024x128 s2=3:482:1024x128 s3=3:483:1024x128 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(1.100,0.000,0.000) c13=(1.000,0.000,0.000)
R 6300 83 000053b8 0 00000040 2360 37c34a7478544c14 5f82ecacd39529cd vb=585:2694v nv=2694 s0=3:1877:1024x128 s1=3:1878:1024x128 s2=3:486:1024x128 s3=3:487:1024x128 s4=5:728:- s5=3:1955:32x32 s6=3:1815:32x32 c3=(0.500,0.000,0.000) c4=(1.000,0.000,0.000) c5=(-0.302,0.453,-0.838) c6=(0.664,0.781,0.586) c7=(0.948,0.231,0.219) c8=(0.129,0.258,0.215) c9=(3.000,0.000,0.000) c10=(6.000,0.000,0.000) c11=(1.000,0.000,0.000) c12=(1.000,0.000,0.000) c13=(1.000,0.000,0.000)
