frame=300 dt_p50=14251 dt_p95=22062 fps_p50=70.2 draws_p50=459 draw_p50_us=1678
frame=26700 dt_p50=10533 dt_p95=14086 fps_p50=94.9 draws_p50=94 draw_p50_us=780
frame=27000 dt_p50=11640 dt_p95=13710 fps_p50=85.9 draws_p50=119 draw_p50_us=953
frame=27300 dt_p50=11050 dt_p95=13687 fps_p50=90.5 draws_p50=107 draw_p50_us=919
frame=27600 dt_p50=11432 dt_p95=13820 fps_p50=87.5 draws_p50=117 draw_p50_us=874
frame=27900 dt_p50=12259 dt_p95=14144 fps_p50=81.6 draws_p50=118 draw_p50_us=878
frame=28200 dt_p50=11132 dt_p95=13208 fps_p50=89.8 draws_p50=105 draw_p50_us=793
frame=28500 dt_p50=10547 dt_p95=13221 fps_p50=94.8 draws_p50=111 draw_p50_us=945
frame=28800 dt_p50=22769 dt_p95=26728 fps_p50=43.9 draws_p50=475 draw_p50_us=4050
frame=29100 dt_p50=21343 dt_p95=26210 fps_p50=46.9 draws_p50=394 draw_p50_us=3458
frame=29400 dt_p50=9589 dt_p95=14560 fps_p50=104.3 draws_p50=66 draw_p50_us=562
frame=29700 dt_p50=10708 dt_p95=13314 fps_p50=93.4 draws_p50=99 draw_p50_us=869
frame=30000 dt_p50=10671 dt_p95=14124 fps_p50=93.7 draws_p50=100 draw_p50_us=860
frame=30300 dt_p50=10877 dt_p95=13890 fps_p50=91.9 draws_p50=105 draw_p50_us=903
frame=30600 dt_p50=11287 dt_p95=14331 fps_p50=88.6 draws_p50=107 draw_p50_us=896
frame=30900 dt_p50=12015 dt_p95=15198 fps_p50=83.2 draws_p50=107 draw_p50_us=892
frame=31200 dt_p50=11151 dt_p95=13494 fps_p50=89.7 draws_p50=94 draw_p50_us=834
frame=31500 dt_p50=11188 dt_p95=13427 fps_p50=89.4 draws_p50=92 draw_p50_us=768
frame=31800 dt_p50=10740 dt_p95=13121 fps_p50=93.1 draws_p50=87 draw_p50_us=751
frame=32100 dt_p50=10102 dt_p95=13608 fps_p50=99.0 draws_p50=82 draw_p50_us=705
frame=32400 dt_p50=9866 dt_p95=13357 fps_p50=101.4 draws_p50=77 draw_p50_us=648
frame=32700 dt_p50=9091 dt_p95=12132 fps_p50=110.0 draws_p50=88 draw_p50_us=674
frame=33000 dt_p50=9778 dt_p95=21205 fps_p50=102.3 draws_p50=96 draw_p50_us=770
frame=33300 dt_p50=21543 dt_p95=23496 fps_p50=46.4 draws_p50=435 draw_p50_us=3604
frame=33600 dt_p50=18025 dt_p95=23451 fps_p50=55.5 draws_p50=325 draw_p50_us=2740
frame=33900 dt_p50=14422 dt_p95=25054 fps_p50=69.3 draws_p50=196 draw_p50_us=1624
frame=34200 dt_p50=8133 dt_p95=14667 fps_p50=123.0 draws_p50=57 draw_p50_us=409
windows=114 median of dt_p50 (excl. first)=13510 us; median draws_p50=144
